name,Tc,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
Ba1Fe1.852Co0.148As2,22.78,4.0,81.75675,79.8636048,76.28287188066778,75.31483472956059,1.3125958349549796,1.1683015906257386,81.482,28.2243832,32.89038174280591,29.947035210247723,743.1757125,784.2858869240001,724.874908839471,765.028132183455,1.362739174799401,1.084587763506062,444.120455,356.292320764,158.07727532721103,163.16303550730515,170.0,160.4816,163.4590299324649,154.0844491924284,1.3455183674350106,1.192412419634744,134,53.2832,50.02499375312305,49.089600338972005,6502.75,6172.7696,6126.39407758987,5919.4999437180895,1.3321690393405774,1.103955285399432,5390.0,2653.0896,2072.768363204147,1670.2446334940998,42.9840675,41.907372088,32.34474945431943,30.42666223457032,1.1478364875754914,0.8098760626817811,64.64495,29.527729084,28.6603085401515,31.01173924768569,16.2075,18.098744,14.4932943968178,16.055258017542013,1.2818495963031755,0.9537710273770366,20.58,10.60048,7.423076771123951,8.240134286676643,62.25,56.50016000000001,52.20287204381002,49.90589998628414,1.2467534385015937,1.0376057133882228,81.6,26.82016,30.913225325093467,23.953805208659443,3.25,3.6,3.0800702882410227,3.393458190271589,1.3322449220385326,1.0248432807399048,3,1.9112,1.0897247358851685,1.2
Ga20Nb80,16.26666667,2.0,81.31450000000001,88.26940000000002,80.48406698222946,87.72234300578899,0.6829520277717434,0.4363012384856022,23.183000000000007,60.38020000000001,11.591500000000003,9.273200000000005,615.477815,637.476395,614.3847897390397,636.7684404308189,0.6913718092781665,0.473803880811725,73.32860000000005,405.9509890000001,36.664300000000026,29.331440000000025,160.0,182.8,155.42200616386344,179.72318993256312,0.6646727470469744,0.3929474314571231,76,134.0,38.0,30.4,7240.0,8038.0,7116.790006737595,7956.135184564798,0.6761778251453154,0.4175603471829711,2660.0,5674.0,1330.0,1064.0,57.5533025,74.71798400000002,49.93972631860832,69.27319511531468,0.5639409574221625,0.2725694576985431,57.21560500000001,63.13978400000001,28.6078025,22.886242000000006,15.995,22.238,12.148086269038428,19.353766768218364,0.4633263208360276,0.1993221275293336,20.81,20.002,10.405,8.324,47.150000000000006,51.08000000000001,46.692826001431946,50.77905744343115,0.6834667495070907,0.4379518322073359,13.1,34.84,6.55,5.24,4.0,4.6,3.872983346207417,4.514402257237172,0.6615632379579821,0.3872123749863605,2,3.4,1.0,0.8
Fe1Se0.88,8.843333333,2.0,67.4025,66.66478723404255,66.40422576914813,65.67422981941152,0.6783733166152388,0.687213312578428,23.114999999999995,7.255212765957449,11.557499999999996,11.533931945565804,851.6730950000001,845.9763742553191,846.983909931286,841.3167235700423,0.68764639302385,0.6922966461069067,178.49725,34.886512553191494,89.248625,89.0666292005471,138.0,139.14893617021278,136.82105101189654,137.97150834943602,0.6846162776013047,0.6744715844546492,36,26.808510638297875,18.0,17.96329439932377,6346.5,6444.0,6159.935551610907,6257.223272615178,0.6638964915312195,0.6474756577259048,3055.0,1932.595744680851,1527.5,1524.385121942615,105.36162,99.64026478723405,55.37793537398424,51.10244682106509,0.2654632361134127,0.2883279005665978,179.26913,82.90935521276596,89.63456500000001,89.45178219168459,10.252,10.479106382978724,9.614787569156167,9.839594061659746,0.631652599612977,0.6100234754944174,7.1160000000000005,4.212382978723404,3.5580000000000003,3.5507445262663326,40.459500000000006,43.00889361702128,6.459690395057645,7.587665045505333,0.0387785162127935,0.0348712683010912,79.881,42.52302127659575,39.9405,39.85905333089951,4.5,4.404255319148936,4.242640687119285,4.149816682683354,0.6365141680948128,0.6547407143377157,3,1.2127659574468086,1.5,1.4969411999436475
N1Nb1,13.54416667,2.0,53.456500000000005,53.456500000000005,36.07401200310274,36.07401200310274,0.3883079769371024,0.3883079769371024,78.899,39.4495,39.44950000000001,39.44950000000001,1027.2275525,1027.2275525,956.2987813390616,956.2987813390616,0.6249157354937143,0.6249157354937143,750.1708750000001,375.08543750000007,375.08543750000007,375.08543750000007,127.0,127.0,105.29957264870544,105.29957264870544,0.5275052638315826,0.5275052638315826,142,71.0,71.0,71.0,4285.6253,4285.6253,103.52604503215603,103.52604503215603,0.0014346201053694,0.0014346201053694,8568.7494,4284.3747,4284.3747,4284.3747,43.0805525,43.0805525,9.282300630770364e-05,9.282300630770364e-05,0.0,0.0,86.161105,43.0805525,43.0805525,43.0805525,13.56,13.56,4.359816509900388,4.359816509900388,0.1225322689267642,0.1225322689267642,25.68,12.84,12.839999999999998,12.839999999999998,26.863000000000003,26.863000000000003,1.1816090724093142,1.1816090724093142,0.0041779798937343,0.0041779798937343,53.674,26.837,26.837000000000003,26.837000000000003,5.0,5.0,4.999999999999999,4.999999999999999,0.6931471803599453,0.6931471803599453,0,0.0,0.0,0.0
Sm1Fe1As1F0.15O0.85,44.48888889,5.0,63.2248,74.3939625,45.32161103685058,56.689518385330544,1.3208764835893616,1.1916895932642932,134.36100000000002,36.877575,48.92875440638153,48.66714621961199,1049.795394,905.7469071875,972.1872505350758,855.6665948242799,1.535615479485187,1.5117905104839706,1136.4968149999995,216.1710243125,404.1463941362418,310.03532903639814,120.6,140.02499999999998,97.7119789102333,120.07365774440788,1.4239844837288589,1.290080443595366,196,57.925,72.78351461697903,68.80406510519563,4224.82506,5280.61727375,241.5322154879813,839.7225327001981,1.0908009503142,1.0900991506624025,7872.571,1968.43638875,3524.2893179038147,3154.7239181916684,122.323683,77.88751625,77.28008186736845,55.56850645501299,1.2303489037892288,1.4459856634182788,312.41842999999994,26.0232105625,110.88559603174085,66.18051231099442,10.2188,12.648475,3.7560163830812825,6.219762815160752,1.0731313575556134,1.0322627239115847,27.256,6.905875,10.107629482722446,9.909009805443478,28.79092,35.98172,2.091150905448997,6.163063641203202,0.9159938700334814,0.9144108289280324,80.3733,20.09895375,31.67493052578964,31.55294766770769,4.8,4.2875,4.5216022974376,4.077100770032591,1.552604198475667,1.500935798815652,4,1.0125,1.6,1.3619264848001158
Y1Ba2Cu2.88Zn0.12O7,49.80666667,5.0,74.2316,51.26239076923077,60.51493837928329,34.94397677434407,1.4537453038493755,1.3409743793453188,121.328,20.52372307692308,39.44600382598978,44.19736668728553,813.6965990000001,1004.521366353846,768.3526154977183,937.9626391737528,1.5511393822629336,0.9225327236377736,811.05291,699.1356537846153,284.8942159246556,343.24954132243425,152.6,110.56,132.08499496118975,87.10242894318534,1.4884874925914342,1.3853220502433927,205,37.79692307692308,72.2373864422018,78.03171110812282,4815.2858,2935.5971538461536,1074.692640319266,66.20266761428971,1.322243901787676,0.9146071945196136,8958.571,1984.2151538461533,3083.6759999595547,3615.4058238916086,60.727659,106.71834753846154,0.2333089768695859,65.14273615147977,1.091487315226884,0.7483389013449815,140.964585,75.90400730769231,57.79458265221416,50.53469566927065,7.8652000000000015,5.1692800000000005,5.097126180865521,1.8953217631147448,1.3979653027464536,1.1534985306518302,12.606,2.8234892307692308,4.364194422800158,5.420946055247893,110.52534,94.0759153846154,13.148977390964657,1.0917368636061855,0.7821633045399177,0.2717874825239744,400.9733,88.82254615384615,150.87222859248283,164.2327037771375,3.0,4.230769230769231,2.701920077041227,3.728094582670636,1.494365082953388,0.815223544598859,4,3.2123076923076925,1.5491933384829668,1.9276867824833328
Ce1Fe1As0.7P0.3F0.05O0.95,18.15,6.0,56.14233333333334,68.4618875,42.03843766086129,51.90453917246464,1.5234574469022049,1.278564077433701,124.11700000000002,34.791525,42.87379676316164,46.04721485469935,1041.780706666667,898.8988843125001,975.6278131527482,850.6433273396214,1.7286068139142232,1.587714302205542,1146.62774,291.0457964375,371.4984274086606,296.28442101877584,112.16666666666669,131.6,95.7417238964638,115.07581442345833,1.6506570680297732,1.4138440799227303,168,51.975,58.85127205271117,59.65035624369733,3699.520883333333,4800.3105912500005,332.40851254403555,747.448396596931,1.285972698965828,1.1622382853817066,7872.571,1968.47879625,3210.29360864283,3147.094691693552,113.94878499999996,72.723156625,76.38704533013401,54.057633378736845,1.437476017461584,1.4830792169457148,312.41842999999994,29.5473251875,102.94192904406852,53.75345519289958,8.096833333333333,9.8261,2.602540126963484,4.175380178892518,1.0724930137531086,1.070263152050831,27.256,4.841124999999999,9.96121081021557,9.640429373995744,23.69843333333333,31.73439,1.4147431923975111,3.9540453941635616,0.9051227427197974,0.8661367597064279,80.3733,20.09965125,30.936097396012247,32.892284012658656,4.833333333333333,4.262499999999999,4.598031774161057,4.0614188103646764,1.7446068392104332,1.596398810934744,4,1.3375,1.4624940645653537,1.32045210060797
Ba2Ti2Fe2As4O1,20.125,5.0,66.39200000000001,72.5240909090909,53.54214028289033,63.52090121103261,1.42635715408901,1.3429973915923112,121.328,25.78990909090909,40.245259119553445,34.8884563337986,837.0073749999999,813.6492336363636,793.3549155030265,782.5777159341312,1.555831031014736,1.4747808843948755,811.05291,252.9310418181818,278.7536845387214,227.19107253796795,150.4,154.0,131.73743317575796,141.7556649160969,1.500045359208409,1.45669010009318,205,41.63636363636364,67.35755339974872,57.77228023573558,4323.8858,4971.948090909091,1003.8524872418031,2500.0947405252086,1.3424196057745217,1.2839217765476258,7872.571,2082.4155454545453,2605.8247824760897,2100.5891389279104,51.349317,48.146015,28.38900445118493,29.527911426826705,1.124847742589985,1.0865744216295272,133.34226999999998,27.17368454545454,51.67992397814015,42.68586253981931,12.6448,16.49127272727273,7.025198019948353,11.588167175081002,1.3096407256355962,1.09200285953516,27.256,10.032363636363636,9.051688249161035,9.347047653388248,34.185340000000004,40.20242727272728,8.463433633740175,19.7463787990095,1.2191765986132312,1.1628411607461444,80.3733,18.252118181818183,28.139592599438966,24.984056676357387,4.0,4.0,3.7279192731913513,3.765818910107435,1.5444795205968602,1.4297244316061084,4,1.4545454545454546,1.4142135623730951,1.2792042981336629
Pr1Fe1As1O0.7,46.25,4.0,71.9185,76.45251351351348,55.41859825265822,61.29200996334638,1.1788944328615738,1.1471687969499889,124.909,35.05640540540539,45.14952935801213,43.927953700393,887.85497,853.3081245945946,841.3008505771061,811.4322469054979,1.3340340724295805,1.362702547808489,785.870325,113.22645135135132,287.3255665746132,270.80727903910423,142.5,150.16216216216213,121.8014441544311,131.35376784433333,1.25242618414458,1.2167364653965425,199,57.67567567567566,71.73736822605078,69.14282652734063,5093.85725,5506.756837837837,812.800523192072,1359.4349789875184,1.0909226879814409,1.0907408574229174,7872.571,2127.8377567567563,3036.544471456443,2773.999123446134,70.8682325,65.18474445945944,53.8353893815676,49.79348789069178,1.1648214879075334,1.2309356000073404,125.23753,22.418420135135133,46.16494696578001,43.28173632968588,12.211,13.16508108108108,5.848828807022683,7.208655254364199,0.9978353932650882,0.987255257862997,27.256,7.402486486486485,10.114856054339082,9.923144712913636,35.78167500000001,38.68072702702702,6.058223064505121,9.4050005986197,0.9059634923909676,0.9055242262299724,80.3733,21.72467837837837,31.69833453695754,31.212071117175064,4.25,4.108108108108108,4.053600464421103,3.926738649361601,1.339718043094599,1.361675802426289,3,0.5405405405405403,1.299038105676658,1.2473492712664136
Cu1Mo3S4,10.94,3.0,63.857,59.96075,58.04122464945104,52.68481861241286,1.011522508565689,0.9269024143754636,63.895,28.04175,26.08595148095362,29.608663199095968,809.7664433333333,849.5745462499999,798.8910024043615,835.9345770238818,1.0847880567977526,0.9161230234325396,315.3129799999999,406.61191124999993,136.52518021096185,151.1748132131466,135.33333333333334,131.25,128.8690857847463,123.07651280350248,1.0506879199759065,0.9545732778377208,102,55.25,41.96294661828324,47.23280110262359,7082.333333333333,5986.0,5741.6025666122405,4521.19069845242,0.9428402449720708,0.9023513637708188,8153.0,2799.0,3583.487717604488,3937.943435347948,130.51204333333334,142.086223125,119.78632148569646,127.91264500176048,1.016214443315342,0.7982577609213588,128.42153499999998,85.30480062499998,53.038927737873536,60.075898048361225,15.59233333333333,14.49475,8.967766172682072,6.645516254740134,0.7376711185268333,0.5702388181587457,30.273,11.1365,12.488961161317176,14.024311014716552,179.75633333333334,102.0095,24.59944145734284,6.961836891077685,0.5728706101558146,0.7021671871560069,400.731,51.6155,166.24084359814293,129.75254560219616,4.666666666666667,5.5,4.160167646103808,5.230113257230414,1.0042424727540764,0.8367742260818622,4,2.75,1.8856180831641267,1.3228756555322954
Ba1Fe1.89Co0.11As2,23.25,4.0,81.75675,79.840136,76.28287188066778,75.28403415959978,1.3125958349549796,1.1535295009180777,81.482,28.672274,32.89038174280591,29.96463367220604,743.1757125,784.3012859300001,724.874908839471,765.0436045013455,1.362739174799401,1.0648339237272393,444.120455,362.07134773,158.07727532721103,163.16087591519295,170.0,160.512,163.4590299324649,154.1148705758422,1.3455183674350106,1.1729174333025036,134,55.624,50.02499375312305,49.08557686327013,6502.75,6164.972,6126.39407758987,5913.992124280232,1.3321690393405774,1.076378307622555,5390.0,2780.572,2072.768363204147,1659.8569116691956,42.9840675,41.54219566,32.34474945431943,30.104637918735868,1.1478364875754914,0.7848656781280856,64.64495,30.01243113,28.6603085401515,31.034963041167124,16.2075,18.08058,14.4932943968178,16.035793210639444,1.2818495963031755,0.9363212683766844,20.58,10.7236,7.423076771123951,8.24693110578717,62.25,56.351200000000006,52.20287204381002,49.82322527471619,1.2467534385015937,1.005510063757874,81.6,28.1912,30.913225325093467,23.742846050126342,3.25,3.6,3.0800702882410227,3.393458190271589,1.3322449220385326,1.007882372909937,3,1.934,1.0897247358851685,1.2000000000000002
Y1Ni1.9Cu0.1B2C1,13.75,5.0,46.7934,40.06838333333334,33.636447867818724,27.509168496931608,1.3631031785369123,1.1865672085631125,78.095,17.527016666666665,30.66029884133552,30.546422120051783,793.897877,793.7756626666667,778.9112048599329,781.177326696687,1.5898338991574257,1.3895485510123935,486.5738550000001,254.45345816666665,160.52385954467792,147.00935039939824,128.6,124.81666666666666,118.70396641500572,115.31098429732435,1.5322526935351397,1.34961727959415,145,45.05,50.78818760302438,49.85996779871491,5389.4,4873.366666666666,4523.259230193548,4049.173361893666,1.4505615103430234,1.2019590474179809,6693.0,2671.533333333333,3000.652435721272,2954.9083063419903,81.838577,71.55810025,66.45454839150693,56.632690698368,1.4438130609270643,1.2507347433876712,94.844755,33.333959416666666,43.83781508065982,43.81861370900775,39.358,41.78,26.6476107141394,30.852987566837346,1.2411716459857285,1.1640236537030173,93.61,17.2825,35.76013501093082,32.396668295777985,133.02,68.83500000000001,73.76290895163042,49.93502252899865,1.1197666734658007,1.3528517099184474,383.8,25.918333333333333,140.18419882426122,60.20068611181548,2.8,2.833333333333333,2.701920077041227,2.749459273997205,1.5740973363489728,1.401290543735728,2,0.9666666666666668,0.7483314773547882,0.6871842709362768
Y1Ba2Cu3.98Ni0.02O8,68.8125,5.0,72.8942,49.70926266666666,59.22306417211542,34.508273540921515,1.4477534717324343,1.3008433980741645,121.328,18.23200933333333,39.83488461838443,42.22541156357949,779.849661,1006.5783473866668,737.240414307996,943.2084041651832,1.5498757628779125,0.8872033147181336,811.05291,699.7812621333334,281.9096847719613,336.7929961230652,158.0,107.628,137.47343092987887,85.93651686914124,1.4973375617082918,1.347396153051966,205,33.764,70.74178397524337,74.5160135988679,5170.2858,3156.159466666666,1123.5331002495725,71.23668303519624,1.3095432122750734,0.7423599152368328,8958.571,2376.624533333333,3414.4889448827566,3797.6016899343526,83.034991,110.77391391333332,59.89836614115097,89.18059868518118,1.3801707391431042,0.7699930875123207,127.070745,75.03239645333333,51.19900317374289,46.85364826443568,9.8308,5.430933333333332,6.04299541556029,1.966485911839074,1.380672103193456,1.0265367126642817,16.706,3.439733333333333,5.689033183239485,5.621143625831155,105.50534,110.13410666666664,12.523137742333889,1.2738824006106089,0.7406334369796498,0.1742595629256214,400.9733,106.38442666666666,151.02405561387366,174.96349717091454,3.0,4.2,2.701920077041227,3.691765288866927,1.494365082953388,0.7932559538292467,4,3.1973333333333334,1.5491933384829668,1.9390719429665315
La1.925Sr0.075Cu1O4,18.26666667,4.0,76.51750000000001,57.35794642857143,59.30967525776223,35.94993459798746,1.197271366179244,0.9224980293443196,122.906,37.26008928571429,44.28942965595741,53.11755957120678,786.73869,1011.1745160357144,733.5849329709531,939.1392376959664,1.3125461548549562,0.7692967088376607,775.835885,744.9313949107143,315.33805240777724,355.381102752688,155.25,110.2107142857143,132.05381131325618,85.9399866481002,1.258826828762722,1.049161528366359,178,59.80357142857143,72.997859557661,77.91347233257139,4434.35725,2999.1451428571427,674.4847514452675,53.915124308790205,0.9959827791684114,0.7326831340586494,8958.571,1689.3334285714286,3402.8561958864334,3596.623572437644,77.5256975,110.09420925,43.338499264246416,97.12661903780706,1.069833191761196,0.7674191788345739,136.333305,80.50157057142857,55.01551094797658,42.75849606395322,6.781,3.902607142857143,4.041973820125345,1.5315007795637143,1.1113815366420898,0.9717741300783616,12.606,1.7846785714285716,4.47818858468466,4.513725321088413,112.481675,61.39275714285714,8.457619954892204,0.6312183204082713,0.4084234280800667,0.2677547862674797,400.9733,57.27045714285714,167.05381009548054,138.8021853956955,3.25,4.560714285714285,2.9129506302439405,4.188859645685046,1.2711814798605796,0.7225373506965802,4,3.407142857142857,1.6393596310755,1.691330686115497
Si,6.666666667,1.0,28.086,28.086,28.08599999999999,28.08599999999999,0.0,0.0,0.0,0.0,0.0,0.0,786.4492349999999,786.4492349999999,786.449235,786.449235,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,110.99999999999996,110.99999999999996,0.0,0.0,0,0.0,0.0,0.0,2330.0,2330.0,2329.9999999999995,2329.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,133.631725,133.631725,133.63172499999993,133.63172499999993,0.0,0.0,0.0,0.0,0.0,0.0,50.2,50.2,50.2,50.2,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,147.99999999999994,147.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0
Ce1Fe1As1F0.1O0.9,36.33333333,5.0,61.17600000000001,71.79547500000001,44.686508375709046,55.57877018609791,1.339607208421776,1.2023799232554768,124.11700000000002,34.554050000000004,45.31851870924292,44.75646948877196,1047.769209,898.625108125,968.542747294008,849.039797068081,1.5341871938920302,1.4726776234865786,1146.62774,253.60841037500003,406.6916828745719,304.1303466809852,115.0,133.1,95.29635211864776,116.5690411864636,1.4462211937697882,1.3035080111470154,168,51.45,64.09368143584827,59.12816587718581,4074.82506,5093.1139325,236.5098488980793,816.2019604784235,1.0916956378925626,1.0909579518287842,7872.571,1968.4575925,3394.4164026075136,3036.1187809388243,122.323683,75.547755,77.28008186736845,54.98468849327567,1.2303489037892288,1.4024025544092706,312.41842999999994,27.785267875,110.88559603174085,60.342825157833694,9.5848,11.85515,3.427392541529576,5.537540878896487,1.0145850777049852,0.969803894954702,27.256,6.91225,10.285261112874093,10.31797952980621,28.39092,35.481705000000005,2.024094267057952,5.913773559708696,0.8943245526997757,0.8926956393897272,80.3733,20.0993025,31.8799930961975,31.92211287107223,4.8,4.275,4.5216022974376,4.069252235873647,1.552604198475667,1.465058276885732,4,1.175,1.6,1.3414078425296312
La1Fe1As1F0.1O0.9,25.06153846,5.0,60.933800000000005,71.49272500000001,44.60899628308174,55.45828940622675,1.3418193196965869,1.2044232161513255,122.906,34.2513,44.89726322795188,44.295016151925886,1048.502495,899.541715625,969.8680421024496,850.4922632011393,1.534708497274529,1.4731161568529096,1142.9613099999997,253.60841037500003,405.7677013402969,303.0348843052005,118.2,137.1,96.70615256938002,118.72864472164451,1.4337044853693526,1.2919688293038518,184,55.45,68.97071842456045,64.49294535063505,3950.02506,4937.1139325,231.97971368055912,796.7069494347973,1.0903633704874318,1.0896048926819235,7872.571,1968.4575925,3303.278251868428,2961.053325914522,121.74477299999998,74.8241175,76.32962771736702,54.14068326884053,1.223987667778601,1.3979709253787502,312.41842999999994,27.785267875,111.27770949191884,60.68233445289684,9.7328,12.04015,3.5156340060781823,5.716322294562189,1.0313176111537652,0.9872383941482652,27.256,6.91225,10.230018150521532,10.207701557035255,28.830920000000003,36.03170500000001,2.097402589244163,6.182704961679677,0.918018020520078,0.9164155737789452,80.3733,20.0993025,31.65546319695228,31.51712097659739,4.8,4.275,4.5216022974376,4.069252235873647,1.552604198475667,1.465058276885732,4,1.175,1.6,1.3414078425296312
Y0.4Pr0.6Ba2Cu4O8,37.875,5.0,89.3372,51.795813333333335,70.56035258852464,35.15356850798919,1.444535308973285,1.412755034509282,124.909,15.93944,46.917868295138895,45.27706230155054,738.0330620000001,1003.7180174,689.6608171968622,938.4257730116606,1.535931570056902,0.8995238401087586,811.05291,684.7681961333334,300.06511975168064,340.52512895153,177.6,109.0,152.09709122265988,86.44586462082358,1.492529994371754,1.4379176186424991,205,28.48,78.66536722090605,76.74807272281609,4743.2858,3248.2688000000003,1063.6188979110775,72.4299576078535,1.323573397766869,0.8354997011769407,8958.571,2388.5712000000003,3032.497786961528,3855.917481659641,70.376159,111.5289412,50.65442738088957,90.94564921386524,1.341507660004664,0.7968969462681301,127.070745,74.39122146666666,50.405618310071496,45.69203288682908,7.778800000000001,5.245466666666666,5.035507930512905,1.926639475847787,1.394548507056371,1.041200349056945,12.606,3.2432,4.378346464134606,5.488340245364612,89.82534000000001,110.35957333333334,8.421362912893093,1.2602132483064268,0.4572889043571233,0.1635701262912069,400.9733,106.91909333333334,155.72327519180428,175.38617967376817,3.2,4.2,2.9301560515835217,3.691765288866927,1.5154125173887332,0.8213067867411585,4,3.12,1.469693845669907,1.9390719429665315
Bi2Sr2Ca0.8La0.2Cu2O8.26,88.45,6.0,92.52133333333336,59.78290563564876,68.53601122804844,36.21297430238784,1.545919666792577,1.4529774680545622,192.981,25.568741808650064,64.78635310944908,64.50488627352323,740.0077883333333,1011.0722583748362,702.4368067503843,950.1558101275264,1.7342863148641188,1.0210766553802386,775.835885,704.1589109305373,267.8292312457389,333.87540481987554,159.66666666666666,103.33420707732634,142.6779699228666,84.37593658160863,1.7043296083143966,1.6377306196833097,178,25.74049803407601,61.71079502179681,65.76368369632037,4849.0715,2966.9071782437745,1210.4849737161176,61.68509049315656,1.4316681321805995,1.1779243402894548,9805.571,1284.5476055045872,3707.438481606213,3981.456403094125,67.18572166666667,105.17408755570116,28.703164913814472,65.13790506836031,1.3845656743649666,0.8283830978446092,139.227855,76.2108838859764,53.84908056676848,51.73987030166976,7.827333333333333,4.93443250327654,5.434401438439267,1.84814263223696,1.6116677726225237,1.4812722213280862,12.606,1.6290956749672347,4.024161472351173,5.135748449129028,109.81611666666667,68.96858073394495,14.199547577534696,0.8834608764588271,0.9549688566997884,0.7562472324573957,400.9733,52.54124888597641,147.3903291345853,136.42263080523924,3.333333333333333,4.571428571428571,2.993795165523909,4.109138915957368,1.6831089566088495,0.9766617236035708,4,3.2083879423328963,1.5986105077709063,1.8002683442240297
Lu0.6Pr0.4Ba2Cu3O7,56.55,5.0,106.54940000000002,56.81756923076923,80.79151593990869,36.55801791331586,1.425797344002047,1.4770799550614973,158.96800000000002,16.791600000000003,58.06446313744751,52.59898682790506,722.769135,997.3045852307692,671.14342028428,926.767723458864,1.5288165448751467,0.9022213115303904,811.05291,691.2541652307692,308.52802531971463,351.2332166613556,178.6,111.92307692307692,152.8078562630347,87.64595231243331,1.4921434585190043,1.455974356310339,205,31.323076923076925,79.12673378827158,79.95523895709643,5817.0858,3271.061769230769,1245.3560429626946,69.68609698056144,1.3244207189374937,1.0388357367175332,9839.571,2066.922846153846,3636.703892791735,3950.10816033694,74.10048,109.2507076923077,55.84492808955804,87.42440314438662,1.386525023019123,0.8149617957476052,127.070745,74.4196226923077,47.88149176574692,47.42830801758171,9.2308,5.418769230769232,5.557433910021651,1.91940541483444,1.3402535245687623,1.2063907382930013,18.206,2.7995384615384618,6.171714393910333,5.946161090651373,89.66534,96.52514615384617,8.341525151188629,1.0911152060879563,0.4522428687923319,0.205286427056194,400.9733,92.52408461538462,155.7982058473794,166.91353152270474,3.2,4.230769230769231,2.9301560515835217,3.728094582670636,1.5154125173887332,0.8336120921374541,4,3.1384615384615384,1.469693845669907,1.9276867824833337
Zr1N1Cl0.7,13.16666667,3.0,46.89466666666667,48.165962962962965,35.648047147234465,35.669785183395604,0.8579285211580845,0.8048220700730345,77.217,28.598888888888894,32.545353732223525,34.06944380556939,1097.8706533333334,1080.832117037037,1039.4517692903275,1018.2554333158351,1.0495895252058072,1.0461480321410297,762.2315000000001,282.30796296296296,329.5306276454589,343.1514551984431,113.66666666666669,117.51851851851852,96.95289454769352,99.18415563307288,0.93995119898728,0.8910530960406896,150,55.81481481481481,65.96126809642828,68.4540237003507,2171.806866666667,2412.7665185185183,29.55346864191212,37.87356173920219,0.006032379882482,0.0048951965915111,6509.7494,2411.0182962962963,3068.272989517008,3143.2016857929616,130.02961833333333,105.70110425925924,0.0112778393377819,0.0035749691849906,0.3367185740519653,0.4121963226687804,348.986245,90.47791537037035,155.73237601333375,145.01219705515422,9.375333333333332,9.70525925925926,4.592469088930934,4.425742732595791,0.6489358998285749,0.578287189972958,20.28,7.511111111111111,8.541362316529034,8.94273200692045,7.5783,8.419344444444443,0.1738320041456421,0.2418495384414821,0.0123515668247792,0.011411819801029,22.6911,8.4051,10.692658891968826,10.95276486464705,5.333333333333333,5.148148148148148,5.192494101851104,5.022991615353754,1.0717300938124523,1.0937867166912278,3,0.3703703703703702,1.247219128924647,1.1770554505237558
